3.457,0.462,0.645,0.205,6.006
3.615,0.585,0.687,0.212,5.916
3.767,0.715,0.730,0.220,5.827
3.912,0.852,0.775,0.228,5.738
4.052,0.995,0.821,0.239,5.653
4.185,1.145,0.870,0.251,5.572
4.310,1.301,0.922,0.263,5.495
4.426,1.463,0.976,0.278,5.425
4.533,1.632,1.033,0.294,5.366
4.631,1.807,1.093,0.310,5.317
4.717,1.987,1.157,0.324,5.278
4.791,2.172,1.223,0.340,5.251
4.853,2.363,1.292,0.356,5.240
4.901,2.557,1.364,0.358,5.229
4.935,2.754,1.436,0.362,5.222
4.955,2.953,1.509,0.367,5.220
4.960,3.153,1.581,0.359,5.217
4.951,3.352,1.653,0.355,5.223
4.927,3.551,1.723,0.352,5.233
4.890,3.747,1.791,0.324,5.245
4.841,3.941,1.853,0.296,5.284
4.779,4.131,1.909,0.270,5.347
4.708,4.318,1.962,0.257,5.429
4.627,4.500,2.012,0.243,5.515
4.538,4.680,2.059,0.230,5.606
4.440,4.853,2.105,0.226,5.702
4.334,5.023,2.150,0.223,5.791
4.221,5.189,2.194,0.221,5.875
4.101,5.348,2.238,0.218,5.953
3.974,5.502,2.281,0.216,6.026
3.840,5.652,2.325,0.216,6.094
3.700,5.794,2.368,0.215,6.155
3.554,5.931,2.411,0.214,6.213
3.402,6.061,2.453,0.214,6.266
3.245,6.185,2.496,0.208,6.314
3.083,6.302,2.537,0.202,6.365
2.916,6.412,2.576,0.195,6.419
2.745,6.516,2.615,0.187,6.477
2.571,6.614,2.651,0.178,6.540
2.393,6.705,2.686,0.170,6.610
2.211,6.790,2.719,0.163,6.684
2.028,6.869,2.751,0.155,6.762
1.842,6.942,2.781,0.148,6.845
1.654,7.010,2.810,0.142,6.931
1.463,7.072,2.838,0.136,7.019
1.272,7.129,2.865,0.130,7.110
1.079,7.182,2.890,0.124,7.203
0.885,7.229,2.914,0.118,7.298
0.689,7.272,2.937,0.112,7.396
0.493,7.310,2.959,0.106,7.497
0.296,7.345,2.979,0.100,7.601
0.098,7.375,2.999,0.093,7.709
-0.100,7.402,3.017,0.088,7.820
-0.298,7.425,3.034,0.082,7.935
-0.497,7.445,3.050,0.077,8.052
-0.697,7.462,3.064,0.072,8.172
-0.896,7.476,3.078,0.067,8.294
-1.096,7.487,3.091,0.063,8.417
-1.295,7.496,3.104,0.058,8.500
-1.495,7.502,3.115,0.053,8.500
-1.695,7.507,3.125,0.048,8.500
-1.895,7.509,3.134,0.042,8.500
-2.095,7.510,3.142,0.037,8.500
-2.295,7.509,3.148,0.031,8.500
-2.495,7.507,3.154,0.025,8.500
-2.695,7.504,3.159,0.019,8.356
-2.895,7.500,3.162,0.013,8.142
-3.095,7.496,3.164,0.007,7.911
-3.295,7.492,3.164,0.000,7.661
-3.495,7.487,3.164,-0.007,7.401
-3.695,7.483,3.162,-0.005,7.133
-3.895,7.479,3.162,0.004,6.851
-4.094,7.474,3.164,0.012,6.566
-4.294,7.470,3.168,0.038,6.299
-4.494,7.463,3.179,0.078,6.065
-4.694,7.454,3.199,0.117,5.862
-4.894,7.440,3.226,0.145,5.675
-5.093,7.420,3.257,0.164,5.492
-5.291,7.394,3.292,0.186,5.314
-5.488,7.360,3.331,0.216,5.148
-5.684,7.318,3.378,0.251,4.998
-5.876,7.266,3.432,0.284,4.863
-6.069,7.202,3.492,0.314,4.738
-6.256,7.127,3.560,0.361,4.641
-6.433,7.040,3.638,0.440,4.611
-6.602,6.938,3.730,0.471,4.609
-6.760,6.822,3.817,0.398,4.607
