#s_m,x_m,y_m, psi_rad, kappa_radpm,vx_mps, ax_mps2,heading,ld_m
163.7885288,13.4816012,75.9092179,1.3149227,0.1005233,8.0,0.0,1.3250789632411848,0.6
163.9885148,13.5302558,76.1032271,1.3353389,0.103629,8.0,0.0,1.3458058230943761,0.6
164.1885008,13.5748691,76.2981596,1.356378,0.1067972,8.0,0.0,1.3671596196671165,0.6
164.3884868,13.6153117,76.4940085,1.3780295,0.1094264,8.0,0.0,1.3890386527045895,0.6
164.5884728,13.6514629,76.6907112,1.4001152,0.111439,8.0,0.0,1.4113245941244856,0.6
164.7884587,13.6832132,76.8881173,1.4226029,0.1135065,8.0,0.0,1.4338833687641115,0.6
164.9884447,13.7105113,77.0862528,1.4450826,0.1111708,8.0,0.0,1.4561178955099072,0.6
165.1884307,13.7333936,77.2849118,1.4670717,0.1087517,8.0,0.0,1.4778627152826453,0.6
165.3884167,13.7519513,77.4840243,1.4885614,0.1059635,8.0,0.0,1.4990506285081706,0.6
165.5884027,13.7662872,77.6834968,1.5094334,0.1027715,8.0,0.0,1.5196037234074682,0.6
165.7883887,13.7765196,77.8832026,1.5296687,0.0996184,8.0,0.0,1.539527084766699,0.6
165.9883747,13.7827722,78.0830975,1.5492828,0.0965294,8.0,0.0,1.5588328098566617,0.6
166.1883607,13.7851646,78.2830626,1.5682801,0.0934664,8.0,0.0,1.5775245326641096,0.6
166.3883467,13.7838191,78.4830386,1.5866694,0.0904564,8.0,0.0,1.5956153488462375,0.6
166.5883327,13.7788562,78.6829611,1.6044621,0.0874851,8.0,0.0,1.6131112873096638,0.6
166.7883187,13.7703966,78.8827616,1.6216623,0.0845378,8.0,0.0,1.6300190593499313,0.6
166.9883047,13.75856,79.0823937,1.6382789,0.0816432,8.0,0.0,1.6463467281085262,0.6
167.1882907,13.7434655,79.2818072,1.6543182,0.0787636,8.0,0.0,1.662098670640796,0.6
167.3882767,13.7252321,79.4809555,1.6697841,0.075917,8.0,0.0,1.6772806116803451,0.6
167.5882627,13.7039774,79.6798046,1.6846837,0.0730934,8.0,0.0,1.6918992091208436,0.6
167.7882487,13.6798172,79.8783298,1.6990206,0.070285,8.0,0.0,1.705955450525836,0.6
167.9882346,13.652871,80.0764808,1.7127979,0.0675059,8.0,0.0,1.719455888283503,0.6
168.1882206,13.6232502,80.2742634,1.7260212,0.0647359,8.0,0.0,1.7324021197153685,0.6
168.3882066,13.5910725,80.4716393,1.7386916,0.0619818,8.0,0.0,1.744798113571602,0.6
168.5881926,13.5564508,80.6686004,1.7508123,0.0592375,8.0,0.0,1.7566447201386441,0.6
168.7881786,13.5194953,80.8651533,1.762386,0.0565022,8.0,0.0,1.7679444488763172,0.6
168.9881646,13.4803265,81.0612496,1.7734121,0.0537757,8.0,0.0,1.7786986420632291,0.6
169.1881506,13.4390466,81.2569349,1.7838946,0.0510547,8.0,0.0,1.788909065867153,0.6
169.3881366,13.3957731,81.4521784,1.7938334,0.0483429,8.0,0.0,1.7985773065811057,0.6
169.5881226,13.3506142,81.6469935,1.8032303,0.0456365,8.0,0.0,1.8077040827945445,0.6
169.7881086,13.3036744,81.8414081,1.8120875,0.0429356,8.0,0.0,1.8162904622962686,0.6
169.9880946,13.2550752,82.0353799,1.8204037,0.0402407,8.0,0.0,1.8243378037725642,0.6
170.1880806,13.2049098,82.2289807,1.8281825,0.0375493,8.0,0.0,1.8318474801994515,0.6
170.3880666,13.1532954,82.4221864,1.8354227,0.0348578,8.0,0.0,1.8388184042100628,0.6
170.5880526,13.1003355,82.6150274,1.8421244,0.0321659,8.0,0.0,1.8452516516244641,0.6
170.7880386,13.0461302,82.8075447,1.8482887,0.0294776,8.0,0.0,1.8511464353207718,0.6
170.9880246,12.990801,82.9997044,1.8539151,0.0267954,8.0,0.0,1.8565051553276832,0.6
171.1880105,12.9344346,83.191593,1.859006,0.0241156,8.0,0.0,1.8613283007626484,0.6
171.3879965,12.8771476,83.3831933,1.8635609,0.0214371,8.0,0.0,1.8656149772643735,0.6
171.5879825,12.8190397,83.5745466,1.8675802,0.0187598,8.0,0.0,1.8693672714725564,0.6
171.7879685,12.7602078,83.7657013,1.8710647,0.0160851,8.0,0.0,1.872583869368618,0.6
171.9879545,12.7007721,83.9566312,1.8740141,0.0134143,8.0,0.0,1.8752662557229216,0.6
172.1879405,12.6408156,84.1474292,1.87643,0.0107456,8.0,0.0,1.8774155992011545,0.6
172.3879265,12.5804538,84.3380832,1.8783123,0.0080796,8.0,0.0,1.8790315877147767,0.6
172.5879125,12.5197837,84.5286403,1.8796617,0.0054159,8.0,0.0,1.8801143825781983,0.6
172.7878985,12.4589011,84.719151,1.8804786,0.0027538,8.0,0.0,1.880665000215317,0.6
172.9878845,12.397924,84.9095957,1.880763,9.07e-05,8.0,0.0,1.8806838926009783,0.6
173.1878705,12.3369348,85.1000658,1.880515,-0.0025704,8.0,0.0,1.8801689020936097,0.6
173.3878565,12.2760482,85.2905532,1.8797349,-0.0052328,8.0,0.0,1.8791230326395632,0.6
173.5878425,12.2153605,85.4811053,1.8784221,-0.0078953,8.0,0.0,1.8775442338861161,0.6
173.7878285,12.1549682,85.6717704,1.8765769,-0.0105567,8.0,0.0,1.8754322698291381,0.6
173.9878145,12.0949879,85.8625334,1.8741996,-0.0132203,8.0,0.0,1.8727891233046903,0.6
174.1878004,12.0355046,86.0534781,1.8712893,-0.0158825,8.0,0.0,1.8696123481298292,0.6
174.3877864,11.9766321,86.2445981,1.8678469,-0.0185449,8.0,0.0,1.8659041925135196,0.6
174.5877724,11.9184684,86.4359361,1.863872,-0.0212075,8.0,0.0,1.8616623309759777,0.6
174.7877584,11.8611123,86.6275343,1.8593643,-0.0238696,8.0,0.0,1.8568889140188884,0.6
174.9877444,11.8046789,86.8193787,1.8543246,-0.0265351,8.0,0.0,1.851582359372013,0.6
175.1877304,11.7492584,87.0115404,1.8487512,-0.0292004,8.0,0.0,1.8457425100850697,0.6
175.3877164,11.6949641,87.2040116,1.842645,-0.0318675,8.0,0.0,1.8393694854032616,0.6
175.5877024,11.6418973,87.3968257,1.8360051,-0.0345368,8.0,0.0,1.8324623675956893,0.6
175.7876884,11.5901601,87.5900146,1.8288309,-0.0372061,8.0,0.0,1.825021874750078,0.6
175.9876744,11.5398673,87.7835617,1.8211237,-0.0398755,8.0,0.0,1.8170472615808848,0.6
176.1876604,11.4911153,87.9775206,1.8128818,-0.0425471,8.0,0.0,1.8085383891997526,0.6
176.3876464,11.4440175,88.1718787,1.8041056,-0.0452237,8.0,0.0,1.7994944211637303,0.6
176.5876324,11.3986793,88.3666551,1.7947933,-0.0479069,8.0,0.0,1.7899134099754936,0.6
176.7876184,11.355207,88.5618673,1.7849436,-0.0505934,8.0,0.0,1.7797950332705348,0.6
176.9876044,11.3137157,88.7574925,1.7745568,-0.0532879,8.0,0.0,1.7691380965351942,0.6
177.1875904,11.2743089,88.9535616,1.7636297,-0.0559889,8.0,0.0,1.7579410538509765,0.6
177.3875763,11.2371011,89.1500534,1.7521622,-0.0586972,8.0,0.0,1.746202220853753,0.6
177.5875623,11.2022024,89.3469684,1.7401518,-0.0614168,8.0,0.0,1.7339198481860985,0.6
177.7875483,11.1697236,89.5443048,1.7275963,-0.0641444,8.0,0.0,1.7210912561316418,0.6
177.9875343,11.1397808,89.7420294,1.7144948,-0.0668866,8.0,0.0,1.7077145308707553,0.6
178.1875203,11.1124843,89.9401456,1.7008428,-0.0696419,8.0,0.0,1.693787015362304,0.6
178.3875063,11.0879501,90.1386189,1.6866389,-0.0724105,8.0,0.0,1.6793060290270736,0.6
178.5874923,11.0662925,90.3374263,1.6718793,-0.0751993,8.0,0.0,1.6642663870251777,0.6
178.7874783,11.0476268,90.5365415,1.65656,-0.0780035,8.0,0.0,1.6486662307297648,0.6
178.9874643,11.03207,90.7359169,1.6406783,-0.0808315,8.0,0.0,1.6325005097187302,0.6
179.1874503,11.0197379,90.9355216,1.6242282,-0.0836831,8.0,0.0,1.615764994575442,0.6
179.3874363,11.0107479,91.1353038,1.6072058,-0.0865571,8.0,0.0,1.5984541088202344,0.6
179.5874223,11.0052175,91.335211,1.5896054,-0.0894642,8.0,0.0,1.580562251742371,0.6
179.7874083,11.0032645,91.5351857,1.5714208,-0.0923981,8.0,0.0,1.5620830452566692,0.6
179.9873943,11.005007,91.7351627,1.552646,-0.0953687,8.0,0.0,1.5430097782555767,0.6
180.1873803,11.0105631,91.9350677,1.5332733,-0.0983784,8.0,0.0,1.5233349518657824,0.6
180.3873663,11.0200511,92.1348275,1.5132951,-0.101423,8.0,0.0,1.5030505819002775,0.6
180.5873522,11.0335888,92.3343527,1.492703,-0.1045193,8.0,0.0,1.4821474956463057,0.6
180.7873382,11.0512935,92.5335465,1.4714876,-0.107659,8.0,0.0,1.4606160302342222,0.6
180.9873242,11.0732838,92.7323229,1.4496384,-0.1108521,8.0,0.0,1.438446531162351,0.6
181.1873102,11.0996737,92.9305524,1.4271453,-0.1141076,8.0,0.0,1.4156249877626257,0.6
181.3872962,11.1305814,93.1281355,1.4039951,-0.1174152,8.0,-0.9821995,1.392142301786971,0.6
181.5872822,11.1661197,93.3249371,1.3801761,-0.1208008,7.9754089,-1.5221315,1.3679826544077476,0.6
181.7872682,11.2063992,93.52081,1.3556743,-0.1242547,7.9371492,-1.5075626,1.3431321285324371,0.6
181.9872542,11.2515389,93.7156457,1.330472,-0.1277842,7.899073,-1.4931331,1.3175748485753809,0.6
182.1872402,11.3016369,93.9092415,1.3045568,-0.1314109,7.8611795,-1.4788417,1.2912930389929995,0.6
182.3872262,11.3568091,94.101468,1.2779065,-0.135114,7.8234678,-1.4646871,1.2642695257727412,0.6
182.5872122,11.4171547,94.2921321,1.2505048,-0.138934,7.785937,-1.450668,1.2364836525458334,0.6
182.7871982,11.4827657,94.4810219,1.2223314,-0.1428598,7.7485862,-1.4367831,1.207911457370796,0.6
182.9871842,11.553763,94.6680045,1.1933567,-0.1468929,7.7114146,-1.423031,1.1785309614303199,0.6
183.1871702,11.6302061,94.8527811,1.1635662,-0.1510771,7.6744213,-1.4094106,1.14831605584833,0.6
183.3871562,11.7122069,95.0351872,1.1329227,-0.1553818,7.6376055,-1.3959206,1.1172370430103495,0.6
183.5871422,11.7998354,95.2149555,1.1014013,-0.1598689,7.6009663,-1.3825596,1.0852642327274198,0.6
183.7871281,11.8931449,95.391791,1.0689724,-0.1644899,7.5645029,-1.3693266,1.0523739223011217,0.6
183.9871141,11.99226,95.5655342,1.035626,-0.1689588,7.5282143,-1.3562202,1.0185780672643725,0.6
184.1871001,12.0971504,95.7357662,1.0013735,-0.1736675,7.4920999,-1.3432393,0.9838606039301793,0.6
184.3870861,12.2079073,95.9022862,0.9662318,-0.177234,7.4561587,-1.3303826,0.9484141052820787,0.6
184.5870721,12.3244956,96.064776,0.9305009,-0.1801163,7.42039,-1.3176489,0.9123935487184301,0.6
184.7870581,12.4468195,96.2229094,0.8941852,-0.1828549,7.3847928,-1.3050372,0.8759192067325288,0.6
184.9870441,12.5748889,96.3765493,0.8576739,-0.1822398,7.3493664,-1.2925461,0.8394691433472519,0.6
185.1870301,12.7084279,96.5253707,0.8212772,-0.1818306,7.3141099,-1.2801747,0.8031211392503163,0.6
185.3870161,12.8473027,96.6692574,0.7850238,-0.1801955,7.2790226,-1.2679216,0.7670858711011521,0.6
185.5870021,12.9912758,96.8080518,0.749228,-0.1778128,7.2441036,-1.2557858,0.7315243891414673,0.6
185.7869881,13.1400707,96.94162,0.7138932,-0.1755955,7.2093521,-1.2437662,0.6964156741030841,0.6
185.9869741,13.2934954,97.0699106,0.6790189,-0.1731683,7.1747673,-1.2318616,0.6617805955845522,0.6
186.1869601,13.4512479,97.1927938,0.6446172,-0.1709243,7.1403484,-1.2200709,0.6275954259963343,0.6
186.3869461,13.6131168,97.3102197,0.6106408,-0.1689045,7.1060947,-1.2083931,0.5938141894652282,0.6
186.5869321,13.7788607,97.4221124,0.5770488,-0.167065,7.0720053,-1.1968271,0.5604013981943466,0.6
186.786918,13.9482411,97.5284001,0.5438091,-0.1654081,7.0380794,-1.1853718,0.527318740499653,0.6
186.986904,14.1210544,97.6290329,0.5108774,-0.1639531,7.0043162,-1.1740261,0.4945281051306763,0.6
187.18689,14.2970715,97.7239446,0.4782221,-0.1626517,6.970715,-1.162789,0.4619989297746438,0.6
187.386876,14.4760771,97.8130788,0.4458147,-0.1614669,6.937275,-1.1516595,0.4297062508791322,0.6
187.586862,14.6578717,97.896389,0.4136332,-0.1603984,6.9039955,-1.1406365,0.397626147392265,0.6
187.786848,14.8422517,97.9738282,0.3816503,-0.159445,6.8708756,-1.129719,0.36574219371886907,0.6
187.986834,15.0289819,98.0453408,0.3498677,-0.1584575,6.8379145,-1.118906,0.3340521518393398,0.6
188.18682,15.2179185,98.1109129,0.3182647,-0.1575936,6.8051116,-1.1081965,0.30254536485137895,0.6
188.386806,15.4087973,98.1704914,0.2868794,-0.1560694,6.772466,-1.0975895,0.2713337788637167,0.6
188.586792,15.6014556,98.2240879,0.2558478,-0.1542994,6.7399771,-1.087084,0.24047254054871786,0.6
188.786778,15.7957043,98.2717211,0.2251573,-0.1522725,6.707644,-1.0766791,0.2100609079422605,0.6
188.986764,15.9912606,98.3134149,0.1950915,-0.1484693,6.675466,-1.0663737,0.18036712248932188,0.6
189.18675,16.188017,98.3492932,0.1657646,-0.1448162,6.6434424,-1.056167,0.151401066258728,0.6
189.386736,16.3857012,98.3794536,0.1371518,-0.1413815,6.6115724,-1.046058,0.12312598379862519,0.6
189.586722,16.5841651,98.4040139,0.1092092,-0.1380855,6.5798553,-1.0360458,0.09550719906899523,0.6
189.786708,16.7832514,98.4230861,0.0819107,-0.1349175,6.5482904,-1.0261294,0.06852363029435252,0.6
189.9866939,16.9827441,98.4367775,0.0552387,-0.1318596,6.5168768,-1.0163079,0.04215243999476436,0.6
190.1866799,17.1825619,98.4452053,0.0291647,-0.1288967,6.485614,-1.0065804,0.016371990628407124,0.6
190.3866659,17.3825075,98.4484791,0.0036731,-0.1260721,6.4545011,-0.996946,-0.008841516291565607,0.6
190.5866519,17.5824793,98.446711,6.2619205,-0.12334,6.4235375,-0.9874038,-0.0335100787558347,0.6
190.7866379,17.7823622,98.4400104,6.2375183,-0.1207013,6.3927225,-0.9874038,-0.05765007780110216,0.6
190.9866239,17.9819965,98.4284887,6.2136367,-0.1181598,6.3617582,-0.9409002,-0.08128129107640558,0.6
191.1866099,18.1813305,98.4122508,6.1902533,-0.115688,6.3321113,-0.7734075,-0.10441919734130446,0.6
191.3865959,18.3802153,98.3914076,6.167358,-0.1133044,6.3076376,-0.6230753,-0.12707900181700837,0.6
191.5865819,18.5785834,98.3660626,6.1449321,-0.1109805,6.2878517,-0.4870441,-0.14927495267590282,0.6
191.7865679,18.776353,98.3363193,6.1229636,-0.1087185,6.2723421,-0.3639725,-0.17101865991370363,0.6
191.9865539,18.973405,98.3022873,6.1014441,-0.106514,6.2607265,-0.252411,-0.19232019203623174,0.6
192.1865399,19.1697117,98.2640611,6.0803577,-0.1043621,6.2526586,-0.1510539,-0.21319219013097962,0.6
192.3865259,19.3651608,98.2217499,6.0596977,-0.1022654,6.2478254,-0.0590246,-0.2336448027827177,0.6
192.5865119,19.5597091,98.1754491,6.0394524,-0.1002101,6.2459358,0.0250863,-0.2536860173018099,0.6
192.7864979,19.7533004,98.1252563,6.0196125,-0.0982014,6.2467389,0.1018167,-0.2733258124165347,0.6
192.9864839,19.9458495,98.0712767,6.0001721,-0.0962317,6.2499977,0.1721463,-0.292571699491267,0.6
193.1864698,20.1373432,98.0135958,5.9811201,-0.0942994,6.2555036,0.2367193,-0.3114307356747199,0.6
193.3864558,20.3277017,97.9523183,5.9624521,-0.0924024,6.2630668,0.2961307,-0.32991017324768884,0.6
193.5864418,20.5168999,97.8875322,5.9441602,-0.0905356,6.2725154,0.3510484,-0.34801712792207173,0.6
193.7864278,20.7049018,97.8193283,5.9262373,-0.0887035,6.2836979,0.4016953,-0.36575659128502785,0.6
193.9864138,20.8916498,97.7478058,5.9086797,-0.0868959,6.2964694,0.4488375,-0.38313530126620204,0.6
194.1863998,21.0771404,97.6730433,5.8914796,-0.0851163,6.310709,0.4926544,-0.4001577087367896,0.6
194.3863858,21.2613223,97.5951382,5.8746336,-0.0833614,6.326302,0.5335606,-0.4168295865829403,0.6
194.5863718,21.4441828,97.5141721,5.8581362,-0.0816279,6.3431464,0.5719381,-0.4331540528716556,0.6
194.7863578,21.6257025,97.4302294,5.8419825,-0.0799198,6.3611528,0.6078519,-0.44913774806811085,0.6
194.9863438,21.805848,97.3434007,5.8261694,-0.0782291,6.3802342,0.6418316,-0.4647824792333816,0.6
195.1863298,21.9846215,97.2537602,5.8106917,-0.0765591,6.4003206,0.6739132,-0.48009381451886457,0.6
195.3863158,22.1619965,97.1613957,5.7955466,-0.0749053,6.4213433,0.7044444,-0.4950735747872995,0.6
195.5863018,22.3379694,97.0663839,5.7807307,-0.0732665,6.4432451,0.7336154,-0.5097268733670258,0.6
195.7862878,22.5125341,96.9688022,5.7662405,-0.0716467,6.4659751,0.7613852,-0.524055242797751,0.6
195.9862738,22.6856782,96.868732,5.7520732,-0.0700399,6.4894812,0.7881224,-0.5380623459081241,0.6
196.1862597,22.8574071,96.7662444,5.7382255,-0.0684478,6.5137235,0.8138571,-0.5517516204998039,0.6
196.3862457,23.0277154,96.6614166,5.7246953,-0.0668639,6.538663,0.8389612,-0.5651230316571388,0.6
196.5862317,23.1966071,96.5543208,5.7114811,-0.0652889,6.5642726,0.8634751,-0.5781806443188174,0.6
196.7862177,23.3640869,96.4450283,5.6985805,-0.063726,6.5905265,0.8873417,-0.5909247016102517,0.6
196.9862037,23.5301601,96.3336105,5.6859922,-0.0621674,6.6173977,0.9109659,-0.6033576804795456,0.6
197.1861897,23.6948342,96.2201373,5.6737145,-0.0606199,6.6448712,0.9341016,-0.6154811291187525,0.6
197.3861757,23.8581222,96.1046749,5.6617455,-0.0590775,6.6729249,0.9570773,-0.6272957840650483,0.6
197.5861617,24.0200336,95.9872922,5.6500847,-0.0575398,6.7015469,0.9799619,-0.6388029106542158,0.6
197.7861477,24.1805826,95.8680549,5.6387307,-0.0560087,6.7307272,1.0027109,-0.6500043562396247,0.6
197.9861337,24.339789,95.7470244,5.6276828,-0.0544774,6.7604545,1.025681,-0.660898661290273,0.6
198.1861197,24.4976638,95.6242695,5.6169407,-0.0529535,6.7907281,1.0485573,-0.6714893579701245,0.6
198.3861057,24.6542335,95.4998465,5.6065025,-0.0514343,6.8215381,1.0715064,-0.681775103646136,0.6
198.5860917,24.8095134,95.3738211,5.596368,-0.049919,6.8528793,1.0945985,-0.6917580131790942,0.6
198.7860777,24.9635249,95.246254,5.5865361,-0.0484084,6.8847486,1.1178337,-0.7014394790777464,0.6
198.9860637,25.1162999,95.117197,5.5770061,-0.046896,6.9171429,1.1415529,-0.7108182325694232,0.6
199.1860497,25.2678516,94.9867182,5.5677787,-0.0453874,6.9500687,1.1655149,-0.7198949104481978,0.6
199.3860356,25.4182179,94.8548647,5.5588526,-0.0438769,6.9835255,1.1900322,-0.7286697076025989,0.6
199.5860216,25.5674196,94.7216985,5.5502289,-0.0423668,7.0175215,1.2150169,-0.7371424929250358,0.6
199.7860076,25.7154843,94.587276,5.5419071,-0.0408572,7.0520621,1.2404902,-0.7453131793505046,0.6
199.9859936,25.8624528,94.4516417,5.533888,-0.0393373,7.0871533,1.2670264,-0.7531797584135156,0.6
200.1859796,26.0083425,94.3148623,5.5261731,-0.0378194,7.1228166,1.294025,-0.7607434805033594,0.6
200.3859656,26.1531991,94.176978,5.5187616,-0.0362975,7.1590565,1.3218242,-0.7680019658506759,0.6
200.5859516,26.2970492,94.0380477,5.5116549,-0.0347743,7.1958865,1.3503159,-0.7749568990465179,0.6
200.7859376,26.4399258,93.898124,5.5048529,-0.033252,7.2333168,1.3794203,-0.7816064858204038,0.6
200.9859236,26.5818763,93.7572459,5.4983553,-0.0317265,7.2713548,1.4093821,-0.7879514197552402,0.6
201.1859096,26.7229226,93.6154775,5.4921631,-0.0302016,7.3100147,1.4400303,-0.7939915129163199,0.6
201.3858956,26.8631156,93.4728541,5.4862762,-0.0286684,7.3493052,1.4718841,-0.7997245582306121,0.6
201.5858816,27.0024869,93.3294311,5.4806965,-0.0271317,7.3892489,1.5047195,-0.8051504611132292,0.6
201.7858676,27.1410743,93.1852578,5.4754245,-0.0255858,7.4298617,1.5388768,-0.8102665073167399,0.6
201.9858536,27.2789294,93.0403699,5.4704659,-0.0240022,7.471168,1.5759995,-0.8150663191087826,0.6
202.1858396,27.4160805,92.8948294,5.4658243,-0.0224185,7.5132355,1.6140012,-0.8195494077272494,0.6
202.3858256,27.5525828,92.7486701,5.4615016,-0.0208005,7.5560746,1.6548919,-0.8237092109158534,0.6
202.5858115,27.6884743,92.601946,5.457505,-0.0191678,7.5997482,1.6975964,-0.8275424871523991,0.6
202.7857975,27.8237994,92.4547053,5.4538348,-0.0175516,7.6442897,1.7403466,-0.831053498469924,0.6
202.9857835,27.9586128,92.3069837,5.4504798,-0.0159994,7.6896849,1.780395,-0.8342537771168262,0.6
203.1857695,28.0929467,92.1588381,5.4474354,-0.0144471,7.7358492,1.8216115,-0.8371451208681165,0.6
203.3857555,28.2268564,92.0102995,5.4446927,-0.013018,7.7827987,1.8565661,-0.8397482316105325,0.6
203.5857415,28.3603773,91.8614147,5.4422271,-0.0116395,7.8303595,1.8896998,-0.8420756680275259,0.6
203.7857275,28.4935485,91.7122227,5.4400368,-0.0102802,7.8784743,1.9229599,-0.8441339712548397,0.6
203.9857135,28.6264183,91.5627502,5.4381096,-0.0089933,7.9271361,1.953007,-0.8459319050906642,0.6
204.1856995,28.7590129,91.4130461,5.4364398,-0.0077061,7.9762545,0.9484777,-0.8474743675876371,0.6
204.3856855,28.8913816,91.2631318,5.435022,-0.0064938,8.0,0.0,-0.8487733461519773,0.6
204.5856715,29.0235535,91.1130479,5.4338416,-0.0053115,8.0,0.0,-0.8498354859760117,0.6
204.7856575,29.1555624,90.9628277,5.4328977,-0.0041272,8.0,0.0,-0.8506604441996484,0.6
204.9856435,29.2874529,90.8124923,5.4321913,-0.0029368,8.0,0.0,-0.8512478351801609,0.6
205.1856295,29.4192503,90.6620849,5.431723,-0.0017459,8.0,0.0,-0.8516022845368586,0.6
205.3856155,29.5509949,90.5116302,5.4314727,-0.0008371,8.0,0.0,-0.8517693253108591,0.6
205.5856014,29.6827155,90.3611522,5.4313851,-3.87e-05,8.0,0.0,-0.8517786867744663,0.6
205.7855874,29.8144351,90.2106725,5.4314429,0.0001136,8.0,0.0,-0.8518012615754116,0.6
205.9855734,29.946148,90.0601936,5.4312539,-0.0020035,8.0,0.0,-0.8522021768578586,0.6
206.1855594,30.0778073,89.9096542,5.4306416,-0.00412,8.0,0.0,-0.8530361650540923,0.6
206.3855454,30.2093352,89.7590117,5.4295662,-0.0067873,8.0,0.0,-0.8543936081443353,0.6
206.5855314,30.3406611,89.6081878,5.4279212,-0.0096638,8.0,0.0,-0.8563264059908354,0.6
206.7855174,30.4716985,89.4571066,5.4257009,-0.0125384,8.0,0.0,-0.8588335531899136,0.6
206.9855034,30.6023501,89.305705,5.4229065,-0.0154088,8.0,0.0,-0.861915312230256,0.6
207.1854894,30.732541,89.1538939,5.4195379,-0.0182786,8.0,0.0,-0.8655706246992411,0.6
207.3854754,30.8621712,89.0016137,5.4155958,-0.0211448,8.0,0.0,-0.8697992489582421,0.6
207.5854614,30.991158,88.8487847,5.4110806,-0.0240098,8.0,0.0,-0.8746012987943731,0.6
207.7854474,31.1194119,88.6953351,5.4059925,-0.0268732,8.0,0.0,-0.8799747458688357,0.6
207.9854334,31.2468344,88.5412046,5.4003324,-0.0297324,8.0,0.0,-0.8859214158312201,0.6
208.1854194,31.3733429,88.3863132,5.3941003,-0.0325922,8.0,0.0,-0.8924391874617567,0.6
208.3854054,31.4988355,88.2306051,5.3872968,-0.0354473,8.0,0.0,-0.8995282441489912,0.6
208.5853914,31.6232224,88.0740097,5.3799224,-0.0383026,8.0,0.0,-0.9071880935963266,0.6
208.7853773,31.7464079,87.9164639,5.3719767,-0.0411571,8.0,0.0,-0.915418692729616,0.6
208.9853633,31.8682889,87.7579143,5.3634609,-0.0440083,8.0,0.0,-0.9242202312012565,0.6
209.1853493,31.9887732,87.5982935,5.3543744,-0.0468626,8.0,0.0,-0.9335917770452775,0.6
209.3853353,32.1077536,87.4375543,5.3447176,-0.049712,8.0,0.0,-0.9435333343703151,0.6
209.5853213,32.2251311,87.2756389,5.3344907,-0.0525645,8.0,0.0,-0.9540461266690731,0.6
209.7853073,32.3408011,87.1124969,5.3236929,-0.0554197,8.0,0.0,-0.9651289245456957,0.6
209.9852933,32.4546534,86.9480867,5.3123242,-0.0582778,8.0,0.0,-0.9767838151687739,0.6
210.1852793,32.5665843,86.7823571,5.3003829,-0.0611437,8.0,0.0,-0.9890124752408809,0.6
210.3852653,32.6764781,86.6152744,5.2878676,-0.0640221,8.0,0.0,-1.0018156227535033,0.6
210.5852513,32.7842245,86.4467973,5.274775,-0.066915,8.0,0.0,-1.0151976537032426,0.6
210.7852373,32.8897076,86.2768921,5.2611027,-0.0698212,8.0,0.0,-1.029161907216121,0.6
210.9852233,32.9928058,86.105534,5.2468463,-0.0727569,8.0,0.0,-1.043712664810787,0.6
211.1852093,33.0934019,85.9326903,5.232001,-0.0757074,8.0,0.0,-1.058852989242226,0.6
211.3851953,33.1913677,85.7583469,5.2165635,-0.0786866,8.0,0.0,-1.0745900983426662,0.6
211.5851813,33.2865785,85.5824822,5.200527,-0.0816933,8.0,0.0,-1.0909277479850215,0.6
211.7851673,33.3789044,85.4050838,5.1838871,-0.0847245,8.0,0.0,-1.107872378676866,0.6
211.9851532,33.4682091,85.2261508,5.1666359,-0.0878069,8.0,0.0,-1.1254331099123103,0.6
212.1851392,33.5543602,85.0456726,5.148765,-0.0909156,8.0,0.0,-1.1436157340674773,0.6
212.3851252,33.6372137,84.8636622,5.130269,-0.0940716,8.0,0.0,-1.1624290148949643,0.6
212.5851112,33.7166292,84.6801238,5.1111364,-0.0972736,8.0,0.0,-1.1818834473895263,0.6
212.7850972,33.7924601,84.4950732,5.0913599,-0.100511,8.0,0.0,-1.2019851697262642,0.6
212.9850832,33.8645543,84.3085404,5.0709303,-0.1038112,8.0,0.0,-1.2227462424178182,0.6
213.1850692,33.9327622,84.1205468,5.0498354,-0.1071562,8.0,0.0,-1.2441776062752288,0.6
213.3850552,33.9969247,83.9311379,5.028067,-0.1105579,8.0,0.0,-1.2662886056861569,0.6
213.5850412,34.056884,83.7403562,5.0056109,-0.114028,8.0,0.0,-1.2890935499588174,0.6
213.7850272,34.1124778,83.5482552,4.9824554,-0.1175467,8.0,0.0,-1.3126022411590097,0.6
213.9850132,34.1635401,83.3549024,4.9585906,-0.1211315,8.0,0.0,-1.3368287076364265,0.6
214.1849992,34.2099035,83.1603699,4.9340011,-0.1247912,8.0,0.0,-1.3617861613481477,0.6
214.3849852,34.2513985,82.9647383,4.9086725,-0.1285266,8.0,0.0,-1.3874918393396594,0.6
214.5849712,34.287851,82.7681075,4.8825865,-0.1323666,8.0,0.0,-1.4139634466915283,0.6
214.7849572,34.3190861,82.5705814,4.8557392,-0.135641,8.0,0.0,-1.4410516231107109,0.6
214.9849431,34.3449611,82.3722716,4.8284848,-0.1369307,8.0,0.0,-1.4684389037403878,0.6
215.1849291,34.365394,82.1733462,4.800961,-0.1383589,8.0,0.0,-1.495983761515444,0.6
215.3849151,34.3803417,81.9739171,4.7736531,-0.1328865,8.0,0.0,-1.5225553873048887,0.6
215.5849011,34.3899853,81.7741673,4.7478702,-0.1249746,8.0,0.0,-1.547549482430616,0.6
