# x_m,y_m,theta_rad,kappa_1pm,v_mps,heading,ld_m
17.766804255267076,9.991853169270758,-2.4207195988199133,-0.077674095032538,8.482846497465417,2.447208623271255,0.6
17.24149781308617,10.429293315625753,-2.4816379404321096,-0.1003948513606284,7.976431431635771,2.5159525762354833,0.6
16.685533278915855,10.83095442660608,-2.552154941598032,-0.1086891685635118,7.49204273233029,2.5894289207834067,0.6
16.118363718862696,11.180379792961135,-2.637779311933168,-0.1533317227310058,6.954640395924554,2.6888527529175805,0.6
15.551224821645334,11.456258150541618,-2.745820580839605,-0.1764180472854215,6.557191824593772,2.801451411069814,0.6
14.942405750778107,11.671716663987793,-2.868455388575869,-0.2029452607670105,6.129277673606549,2.933987330561139,0.6
14.29627913723695,11.807816935593646,-3.0179157176752254,-0.2484290626817525,5.620531973374653,3.099933018289774,0.6
13.621210164214816,11.835956343579928,3.0937428143468386,-0.2623371907725061,5.469513991615195,-3.0051192431305687,0.6
12.945163816148124,11.743116897919723,2.9210966352840964,-0.2562760512651962,5.472216831018997,-2.8336521746281833,0.6
12.320258255808298,11.544360590776922,2.7575214120065,-0.2344935359185956,5.665608624690677,-2.6806358420709837,0.6
11.738703204922343,11.25553650048251,2.605395671758778,-0.230701738041879,5.832478180367737,-2.530495550486976,0.6
11.20448209202182,10.881286222165148,2.4478193655497966,-0.2385381500991886,5.73587480293974,-2.370029027966556,0.6
10.707619896868778,10.397985000009722,2.277589283562098,-0.2829404719993941,5.266610405758445,-2.1795211712861553,0.6
10.333944630063613,9.861882840090196,2.060406654791481,-0.3632051232903274,4.648393833082159,-1.9417336899430628,0.6
10.096187253580323,9.2505901076915,1.818915292640631,-0.3669603231345787,4.624548629819243,-1.6985764097701175,0.6
10.010890329059592,8.586698045472694,1.584421583990589,-0.335361646935961,4.6271997073397655,-1.472188680901734,0.6
10.07790992500948,7.909243133704088,1.3811588576781917,-0.2757833131100336,5.071835929868263,-1.2872834144478553,1.2
10.262583248083288,7.275414448548371,1.2145591943524918,-0.2272778547262983,5.4913606891010325,-1.1395344892990797,1.2
10.530104841352497,6.69403427689123,1.0783124310786345,-0.1918936634091482,5.920221984115811,-1.016908540640888,1.2
10.865735746424676,6.151352474150109,0.9596495781544124,-0.1648359758655641,6.3366949727172335,-0.9070622944781239,1.6
11.29372060338612,5.6041310973780085,0.8562782627112269,-0.1447603354654859,6.761019511922681,-0.805995234597874,1.6
11.779521987261774,5.097893730726465,0.7633235707409434,-0.1255050657508283,7.164104553240052,-0.7192943274680442,1.6
12.29107056179025,4.64986917524358,0.6807793140265114,-0.1159907333576274,7.534217994801311,-0.6413418922857094,1.6
12.823216923450032,4.252551846593946,0.6393109522776871,-0.005980446883336,7.87891572935025,-0.6373251179048431,1.6
13.369078067272056,3.848399320582068,0.6403723960110836,0.0091054178950092,8.216499263111595,-0.6434645658771533,1.6
13.904559114212432,3.4468191095997653,0.6744424908122207,0.0906936894498059,8.536130496742775,-0.7047945307398382,1.2
14.424930380411553,3.004234144529388,0.6904128810208767,-0.0430051080284658,8.850455940322883,-0.6757238130179753,1.6
14.946791851141027,2.585903112993769,0.6914685855025077,0.0460944700860745,9.14774563966004,-0.7068833694206917,1.6
15.466253421442914,2.142218538767512,0.6994168813825724,-0.0220510453524618,9.441740536137068,-0.6918847755686474,1.6
15.987728166660617,1.710171658130669,0.6830149086463564,-0.0262938280261031,9.72440577925944,-0.6741118124388542,1.2
16.51482428758942,1.289038331343786,0.6895000255647519,0.0450529716867968,9.998072385213712,-0.7046980289773979,0.9
17.03522707285302,0.8465130994404326,0.6837974230400545,-0.0624905116897333,10.267734921457398,-0.6624532519725612,1.6
17.562662518568402,0.4350905819793986,0.6698115092007884,0.0220019363814501,10.525101253125072,-0.6771702988100801,1.2
18.08394842527356,0.0159809297353064,0.6787178815126977,0.0045317929390245,10.262010194782732,-0.6802334798363706,0.6
18.61492186640278,-0.4136018627909656,0.6639989517528238,-0.0485148439707344,9.785039868178927,-0.6474313809455967,0.6
19.14874819401352,-0.8172595716675808,0.6513657684839633,0.0114986330123516,9.321275256279325,-0.6552135607544476,0.6
19.69135979028991,-1.2342369095371917,0.6726175243936863,0.0514979154114995,8.792363491090825,-0.690238129599753,0.6
20.21255011764713,-1.664602798071957,0.7217572963461921,0.093175476994987,8.236681221741437,-0.7532464037476949,0.6
20.70607805458873,-2.1273734534887367,0.7968785367980922,0.124541161401541,7.774821996327343,-0.8390075414186574,0.6
21.17427266181579,-2.648664655165732,0.8806445371240967,0.1233721514251888,7.424062796709137,-0.9238671350396908,0.6
21.58111528990375,-3.187264965166481,0.9748251313551962,0.1593863883238047,6.942870541288217,-1.0286185194626931,0.6
21.911069839582524,-3.735003895582192,1.086397919120364,0.1804061826889724,6.5955738121261005,-1.1440776407297857,0.6
22.17618336407135,-4.318112487127252,1.203884583275968,0.1811817521522933,6.581442192299265,-1.2619112920820832,0.6
22.376874609911557,-4.947044307860519,1.3219933260277013,0.1816106771482499,6.573665671901591,-1.3819407407888844,0.6
22.501090683227147,-5.596936487983154,1.4426840437369708,0.1782160646387799,6.576286508784819,-1.5016418969793084,0.6
22.54819359131868,-6.276976753930514,1.560115977818208,0.1727842820008119,6.727831007147693,-1.6190071136684248,0.6
22.5155748713115,-6.953037995094656,1.6759106691014485,0.1677079739432329,6.79312241995055,-1.7326669664080514,0.6
22.40620821539123,-7.622768906582504,1.7839767064995398,0.1572178083701119,6.922026234134389,-1.8373217880928177,0.6
22.23429048773056,-8.252455635591152,1.8870986239989644,0.1540227605311309,7.1265659884547405,-1.9373667402178174,0.6
22.002625004616675,-8.855872379819386,1.9862195357860828,0.1501896678914552,7.1836712433313705,-2.034757674222253,0.6
21.71150928652212,-9.437647431427589,2.0878774379806733,0.1637943893752198,6.885867257592877,-2.1411554348746518,0.6
21.361299179896065,-9.983592224174524,2.2032547946396286,0.1830754967719914,6.5473144654691895,-2.2626259744779613,0.6
20.928526414923,-10.506001720225411,2.32391934194464,0.1794585477488295,6.524934751615362,-2.3847899229353886,0.6
20.4318966257551,-10.975011110387502,2.455281441597508,0.2134265157631136,6.063931580769835,-2.528178184017013,0.6
19.8917416443484,-11.355287474546182,2.5966972397249197,0.2096141775682405,6.066548145491248,-2.6659321913220375,0.6
19.310547263388656,-11.654665079833276,2.730882947972145,0.1999219469752976,6.219979880386613,-2.7962346138039176,0.6
18.699149046050337,-11.874632019102943,2.859522255628355,0.1930074458316222,6.357322459462598,-2.922226513120711,0.6
18.05906375568601,-12.017341569115096,2.984147953086135,0.1829134374854056,6.445643929681916,-3.044124173309356,0.6
17.38523306395247,-12.08322759624956,3.10560557263234,0.1756454299984761,6.6483051762777565,3.11812111256798,0.6
16.6853773117073,-12.066797886025617,-3.062415771172924,0.1659318871574211,6.768149282942372,3.0043342988950332,0.6
16.020252664627733,-11.974926296182923,-2.9555414516858884,0.1493475009765878,6.959250224752166,2.9054019866568055,0.6
15.384972979543916,-11.822025286111243,-2.86378533541658,0.1293434071663278,7.239535123084155,2.8215272984741646,1.2
14.77414444161117,-11.619558874445827,-2.782098113038441,0.1220131840305054,7.582881284491229,2.742839851066703,1.2
14.178540513122256,-11.368616732054376,-2.7082282295558304,0.1064025201243771,7.8769522731506,2.6738437936515878,1.2
13.597843879787147,-11.075285303150538,-2.641086690194642,0.0998281677952545,8.200670837045253,2.6086137290598854,1.2
13.03260138447662,-10.74183428119976,-2.5780216960454214,0.0923676608735392,8.514760837425447,2.5477127354625715,1.2
12.483623528309664,-10.371170134460264,-2.5197683979759447,0.0833793987691677,8.820449021242364,2.4921533459536707,1.2
11.94978712262258,-9.96581744633964,-2.4664027075463464,0.075496492430789,9.119356412566036,2.4411003878151973,1.6
11.42825378625551,-9.526096922839017,-2.444385199578325,-0.0098083635099308,9.413819285067522,2.447730668286058,1.6
10.9133250422626,-9.097753658160958,-2.4329876718231462,0.0431447394297013,9.694244619572087,2.4185385488979456,1.2
10.4009047566814,-8.645549981974899,-2.423472788303507,-0.0144405700287429,9.972248376145822,2.4284072745246257,1.2
9.88407267432413,-8.198447543509047,-2.437088973332952,-0.0256177800853481,10.242696087464775,2.445842386312553,1.6
9.363821622502684,-7.764012139967747,-2.455086959490953,-0.0274313098217576,10.504052527036082,2.4643832534278802,1.2
8.838544334899467,-7.341659633148545,-2.452379373105753,0.0351449186456953,10.757660027852628,2.440535254229593,1.6
8.316540618673812,-6.901037568146984,-2.4537144340498904,-0.0394089226866047,11.00872873060138,2.4671747051979,1.6
7.794127169819305,-6.483383465153782,-2.4546940077956987,0.0365433901240216,11.249126680932786,2.442473121755789,1.2
7.271305705957886,-6.0438033451253,-2.456644889924019,-0.0423750629171644,11.489444843152889,2.471117286478911,1.2
6.747225668642471,-5.628193093593943,-2.4583481628245973,0.0373895834855196,11.71999704990704,2.44584371897609,1.6
6.222949147623723,-5.190397409716205,-2.455540776117124,-0.0289969696135954,11.95083998787088,2.4654436895765017,1.2
5.701267381998974,-4.771845993514809,-2.452964235950696,0.0365372727243295,12.0,2.440745581577602,0.6
5.179170718272943,-4.331333490145191,-2.4428901725397933,-0.0063264189225086,12.0,2.4450509854358,0.6
4.659116062491705,-3.896363061074009,-2.4553603317044077,-0.0305986464141365,12.0,2.4657329593911657,0.6
4.133404062173113,-3.474828044571865,-2.451132587460046,0.0427440734809467,12.0,2.4367311893286936,0.6
3.613045735988017,-3.032194057465908,-2.4542399871630454,-0.052352407692543,12.0,2.47212235142466,0.6
3.088540816068374,-2.617104868543624,-2.4638948098292963,0.0240928824936594,12.0,2.4558371521431552,0.6
2.559950763919119,-2.1845991630337918,-2.453115587959598,0.0081382966467262,12.0,2.4503364202669293,0.6
2.0446543197193066,-1.7582169902692932,-2.441481315325109,0.0259297189911862,12.0,2.4328100441370464,0.6
1.5261454935309118,-1.3136402164435133,-2.4395898490177723,-0.0198468757786261,12.0,2.446367636341797,0.6
1.0015009907191228,-0.8760035849542369,-2.459920385852152,-0.0405225307995975,12.0,2.473763120320326,0.6
0.4763024226054853,-0.4617650642733899,-2.454926290882192,0.0551480976362833,11.929171761356695,2.4364820348756395,0.6
-0.0439323561838236,-0.0190127153535293,-2.4473989336360686,-0.0326456544321291,11.931877899795936,2.4585496381983805,0.6
-0.5627002301247757,0.403112205595491,-2.4491152221980754,0.0276286175629967,12.0,2.4398760488828404,0.6
-1.0842893650033645,0.843973467955216,-2.4453490168014,-0.0160228610432293,12.0,2.450820383241773,0.6
-1.6108261709406335,1.279227356802508,-2.4577614315517327,-0.020755806683554,12.0,2.4648510445212097,0.6
-2.1322574361778024,1.6980859787690823,-2.4512168249734665,0.0399176999257381,12.0,2.4378677628565195,0.6
-2.653090561933375,2.140104533863827,-2.453779889314529,-0.0475795992289869,12.0,2.470031098048679,0.6
